"Time,""bansos"""
2022-08-01,0
2022-08-02,75
2022-08-03,0
2022-08-04,94
2022-08-05,0
2022-08-06,97
2022-08-07,0
2022-08-08,0
2022-08-09,84
2022-08-10,0
2022-08-11,72
2022-08-12,0
2022-08-13,78
2022-08-14,0
2022-08-15,68
2022-08-16,74
2022-08-17,0
2022-08-18,0
2022-08-19,0
2022-08-20,0
2022-08-21,0
2022-08-22,0
2022-08-23,76
2022-08-24,0
2022-08-25,0
2022-08-26,0
2022-08-27,0
2022-08-28,0
2022-08-29,74
2022-08-30,0
2022-08-31,81
2022-09-01,11
2022-09-02,6
2022-09-03,9
2022-09-04,15
2022-09-05,38
2022-09-06,100
2022-09-07,54
2022-09-08,73
2022-09-09,76
2022-09-10,78
2022-09-11,47
2022-09-12,52
2022-09-13,59
2022-09-14,61
2022-09-15,63
2022-09-16,49
2022-09-17,34
2022-09-18,19
2022-09-19,35
2022-09-20,24
2022-09-21,18
2022-09-22,19
2022-09-23,12
2022-09-24,10
2022-09-25,14
2022-09-26,16
2022-09-27,13
2022-09-28,12
2022-09-29,12
2022-09-30,9
2022-10-01,66
2022-10-02,58
2022-10-03,84
2022-10-04,100
2022-10-05,95
2022-10-06,65
2022-10-07,96
2022-10-08,53
2022-10-09,49
2022-10-10,46
2022-10-11,0
2022-10-12,89
2022-10-13,64
2022-10-14,0
2022-10-15,41
2022-10-16,0
2022-10-17,57
2022-10-18,60
2022-10-19,0
2022-10-20,0
2022-10-21,49
2022-10-22,0
2022-10-23,0
2022-10-24,58
2022-10-25,49
2022-10-26,75
2022-10-27,40
2022-10-28,42
2022-10-29,0
2022-10-30,76
2022-10-31,55
2022-11-01,29
2022-11-02,0
2022-11-03,26
2022-11-04,48
2022-11-05,34
2022-11-06,25
2022-11-07,37
2022-11-08,42
2022-11-09,50
2022-11-10,37
2022-11-11,54
2022-11-12,26
2022-11-13,36
2022-11-14,35
2022-11-15,31
2022-11-16,47
2022-11-17,48
2022-11-18,29
2022-11-19,40
2022-11-20,33
2022-11-21,41
2022-11-22,48
2022-11-23,87
2022-11-24,92
2022-11-25,100
2022-11-26,97
2022-11-27,61
2022-11-28,59
2022-11-29,49
2022-11-30,62
2022-12-01,36
2022-12-02,55
2022-12-03,39
2022-12-04,42
2022-12-05,41
2022-12-06,43
2022-12-07,39
2022-12-08,40
2022-12-09,54
2022-12-10,48
2022-12-11,0
2022-12-12,72
2022-12-13,44
2022-12-14,59
2022-12-15,0
2022-12-16,0
2022-12-17,0
2022-12-18,0
2022-12-19,0
2022-12-20,0
2022-12-21,63
2022-12-22,0
2022-12-23,0
2022-12-24,0
2022-12-25,0
2022-12-26,50
2022-12-27,0
2022-12-28,0
2022-12-29,75
2022-12-30,0
2022-12-31,63
2023-01-01,63
2023-01-02,75
2023-01-03,79
2023-01-04,62
2023-01-05,0
2023-01-06,45
2023-01-07,0
2023-01-08,49
2023-01-09,42
2023-01-10,60
2023-01-11,0
2023-01-12,100
2023-01-13,70
2023-01-14,46
2023-01-15,45
2023-01-16,0
2023-01-17,74
2023-01-18,39
2023-01-19,58
2023-01-20,36
2023-01-21,0
2023-01-22,0
2023-01-23,57
2023-01-24,66
2023-01-25,44
2023-01-26,0
2023-01-27,50
2023-01-28,0
2023-01-29,39
2023-01-30,0
2023-01-31,0
2023-02-01,76
2023-02-02,46
2023-02-03,0
2023-02-04,71
2023-02-05,0
2023-02-06,57
2023-02-07,0
2023-02-08,63
2023-02-09,51
2023-02-10,100
2023-02-11,59
2023-02-12,0
2023-02-13,62
2023-02-14,77
2023-02-15,87
2023-02-16,63
2023-02-17,0
2023-02-18,66
2023-02-19,76
2023-02-20,92
2023-02-21,100
2023-02-22,70
2023-02-23,59
2023-02-24,82
2023-02-25,72
2023-02-26,54
2023-02-27,62
2023-02-28,75
2023-03-01,40
2023-03-02,30
2023-03-03,52
2023-03-04,0
2023-03-05,76
2023-03-06,97
2023-03-07,83
2023-03-08,95
2023-03-09,83
2023-03-10,100
2023-03-11,84
2023-03-12,86
2023-03-13,62
2023-03-14,67
2023-03-15,52
2023-03-16,27
2023-03-17,78
2023-03-18,64
2023-03-19,52
2023-03-20,46
2023-03-21,0
2023-03-22,0
2023-03-23,0
2023-03-24,35
2023-03-25,39
2023-03-26,77
2023-03-27,67
2023-03-28,46
2023-03-29,47
2023-03-30,30
2023-03-31,63
2023-04-01,37
2023-04-02,64
2023-04-03,72
2023-04-04,52
2023-04-05,60
2023-04-06,55
2023-04-07,44
2023-04-08,35
2023-04-09,39
2023-04-10,94
2023-04-11,71
2023-04-12,0
2023-04-13,100
2023-04-14,76
2023-04-15,71
2023-04-16,46
2023-04-17,57
2023-04-18,90
2023-04-19,56
2023-04-20,48
2023-04-21,0
2023-04-22,0
2023-04-23,0
2023-04-24,0
2023-04-25,0
2023-04-26,39
2023-04-27,0
2023-04-28,44
2023-04-29,41
2023-04-30,39
2023-05-01,0
2023-05-02,86
2023-05-03,88
2023-05-04,67
2023-05-05,57
2023-05-06,79
2023-05-07,70
2023-05-08,66
2023-05-09,65
2023-05-10,81
2023-05-11,89
2023-05-12,92
2023-05-13,67
2023-05-14,49
2023-05-15,93
2023-05-16,60
2023-05-17,75
2023-05-18,84
2023-05-19,78
2023-05-20,51
2023-05-21,48
2023-05-22,56
2023-05-23,40
2023-05-24,58
2023-05-25,41
2023-05-26,48
2023-05-27,100
2023-05-28,0
2023-05-29,42
2023-05-30,0
2023-05-31,46
2023-06-01,37
2023-06-02,44
2023-06-03,34
2023-06-04,0
2023-06-05,0
2023-06-06,44
2023-06-07,31
2023-06-08,42
2023-06-09,43
2023-06-10,41
2023-06-11,0
2023-06-12,35
2023-06-13,33
2023-06-14,49
2023-06-15,50
2023-06-16,36
2023-06-17,0
2023-06-18,59
2023-06-19,0
2023-06-20,53
2023-06-21,44
2023-06-22,43
2023-06-23,47
2023-06-24,79
2023-06-25,100
2023-06-26,59
2023-06-27,44
2023-06-28,41
2023-06-29,37
2023-06-30,35
2023-07-01,81
2023-07-02,0
2023-07-03,76
2023-07-04,77
2023-07-05,88
2023-07-06,0
2023-07-07,88
2023-07-08,58
2023-07-09,0
2023-07-10,56
2023-07-11,0
2023-07-12,77
2023-07-13,95
2023-07-14,0
2023-07-15,0
2023-07-16,0
2023-07-17,57
2023-07-18,61
2023-07-19,74
2023-07-20,100
2023-07-21,91
2023-07-22,60
2023-07-23,0
2023-07-24,52
2023-07-25,60
2023-07-26,62
2023-07-27,60
2023-07-28,0
2023-07-29,0
2023-07-30,0
2023-07-31,81
2023-08-01,54
2023-08-02,42
2023-08-03,0
2023-08-04,61
2023-08-05,61
2023-08-06,44
2023-08-07,38
2023-08-08,70
2023-08-09,37
2023-08-10,57
2023-08-11,63
2023-08-12,39
2023-08-13,37
2023-08-14,48
2023-08-15,0
2023-08-16,40
2023-08-17,38
2023-08-18,31
2023-08-19,0
2023-08-20,0
2023-08-21,37
2023-08-22,53
2023-08-23,80
2023-08-24,73
2023-08-25,81
2023-08-26,69
2023-08-27,86
2023-08-28,100
2023-08-29,68
2023-08-30,57
2023-08-31,69
2023-09-01,67
2023-09-02,53
2023-09-03,70
2023-09-04,90
2023-09-05,100
2023-09-06,71
2023-09-07,58
2023-09-08,52
2023-09-09,46
2023-09-10,33
2023-09-11,38
2023-09-12,38
2023-09-13,37
2023-09-14,36
2023-09-15,47
2023-09-16,0
2023-09-17,0
2023-09-18,31
2023-09-19,0
2023-09-20,32
2023-09-21,0
2023-09-22,43
2023-09-23,63
2023-09-24,0
2023-09-25,0
2023-09-26,32
2023-09-27,43
2023-09-28,0
2023-09-29,38
2023-09-30,0
2023-10-01,0
2023-10-02,38
2023-10-03,43
2023-10-04,0
2023-10-05,59
2023-10-06,42
2023-10-07,52
2023-10-08,0
2023-10-09,45
2023-10-10,60
2023-10-11,44
2023-10-12,0
2023-10-13,55
2023-10-14,50
2023-10-15,57
2023-10-16,65
2023-10-17,57
2023-10-18,50
2023-10-19,0
2023-10-20,41
2023-10-21,61
2023-10-22,64
2023-10-23,72
2023-10-24,100
2023-10-25,64
2023-10-26,71
2023-10-27,84
2023-10-28,67
2023-10-29,69
2023-10-30,76
2023-10-31,74
2023-11-01,100
2023-11-02,81
2023-11-03,49
2023-11-04,38
2023-11-05,29
2023-11-06,33
2023-11-07,49
2023-11-08,46
2023-11-09,44
2023-11-10,37
2023-11-11,0
2023-11-12,0
2023-11-13,35
2023-11-14,46
2023-11-15,35
2023-11-16,30
2023-11-17,68
2023-11-18,54
2023-11-19,42
2023-11-20,50
2023-11-21,34
2023-11-22,0
2023-11-23,38
2023-11-24,44
2023-11-25,42
2023-11-26,50
2023-11-27,65
2023-11-28,56
2023-11-29,38
2023-11-30,57
2023-12-01,35
2023-12-02,0
2023-12-03,38
2023-12-04,34
2023-12-05,38
2023-12-06,52
2023-12-07,34
2023-12-08,34
2023-12-09,0
2023-12-10,0
2023-12-11,30
2023-12-12,35
2023-12-13,34
2023-12-14,0
2023-12-15,43
2023-12-16,31
2023-12-17,41
2023-12-18,58
2023-12-19,56
2023-12-20,100
2023-12-21,40
2023-12-22,38
2023-12-23,33
2023-12-24,47
2023-12-25,57
2023-12-26,0
2023-12-27,38
2023-12-28,0
2023-12-29,65
2023-12-30,49
2023-12-31,0
2024-01-01,35
2024-01-02,43
2024-01-03,53
2024-01-04,43
2024-01-05,64
2024-01-06,43
2024-01-07,53
2024-01-08,37
2024-01-09,60
2024-01-10,0
2024-01-11,47
2024-01-12,0
2024-01-13,35
2024-01-14,37
2024-01-15,49
2024-01-16,90
2024-01-17,100
2024-01-18,100
2024-01-19,55
2024-01-20,45
2024-01-21,44
2024-01-22,70
2024-01-23,57
2024-01-24,55
2024-01-25,80
2024-01-26,66
2024-01-27,49
2024-01-28,0
2024-01-29,62
2024-01-30,57
2024-01-31,78
2024-02-01,91
2024-02-02,91
2024-02-03,100
2024-02-04,68
2024-02-05,90
2024-02-06,56
2024-02-07,62
2024-02-08,32
2024-02-09,67
2024-02-10,45
2024-02-11,0
2024-02-12,28
2024-02-13,42
2024-02-14,35
2024-02-15,33
2024-02-16,58
2024-02-17,56
2024-02-18,69
2024-02-19,33
2024-02-20,47
2024-02-21,0
2024-02-22,0
2024-02-23,44
2024-02-24,33
2024-02-25,53
2024-02-26,49
2024-02-27,47
2024-02-28,40
2024-02-29,38
2024-03-01,75
2024-03-02,92
2024-03-03,78
2024-03-04,54
2024-03-05,79
2024-03-06,100
2024-03-07,63
2024-03-08,93
2024-03-09,59
2024-03-10,0
2024-03-11,49
2024-03-12,71
2024-03-13,0
2024-03-14,81
2024-03-15,70
2024-03-16,60
2024-03-17,69
2024-03-18,68
2024-03-19,52
2024-03-20,0
2024-03-21,83
2024-03-22,0
2024-03-23,0
2024-03-24,0
2024-03-25,0
2024-03-26,0
2024-03-27,45
2024-03-28,67
2024-03-29,52
2024-03-30,67
2024-03-31,76
2024-04-01,100
2024-04-02,90
2024-04-03,71
2024-04-04,0
2024-04-05,50
2024-04-06,0
2024-04-07,52
2024-04-08,0
2024-04-09,0
2024-04-10,0
2024-04-11,0
2024-04-12,45
2024-04-13,0
2024-04-14,0
2024-04-15,0
2024-04-16,37
2024-04-17,63
2024-04-18,0
2024-04-19,0
2024-04-20,0
2024-04-21,0
2024-04-22,0
2024-04-23,0
2024-04-24,0
2024-04-25,0
2024-04-26,36
2024-04-27,0
2024-04-28,0
2024-04-29,0
2024-04-30,36
2024-05-01,0
2024-05-02,0
2024-05-03,0
2024-05-04,100
2024-05-05,0
2024-05-06,0
2024-05-07,0
2024-05-08,0
2024-05-09,0
2024-05-10,0
2024-05-11,0
2024-05-12,0
2024-05-13,74
2024-05-14,81
2024-05-15,0
2024-05-16,0
2024-05-17,0
2024-05-18,0
2024-05-19,86
2024-05-20,0
2024-05-21,0
2024-05-22,0
2024-05-23,0
2024-05-24,85
2024-05-25,92
2024-05-26,0
2024-05-27,0
2024-05-28,0
2024-05-29,78
2024-05-30,0
2024-05-31,0
2024-06-01,0
2024-06-02,0
2024-06-03,100
2024-06-04,82
2024-06-05,0
2024-06-06,0
2024-06-07,0
2024-06-08,0
2024-06-09,0
2024-06-10,0
2024-06-11,0
2024-06-12,52
2024-06-13,0
2024-06-14,0
2024-06-15,0
2024-06-16,0
2024-06-17,0
2024-06-18,0
2024-06-19,0
2024-06-20,76
2024-06-21,0
2024-06-22,0
2024-06-23,0
2024-06-24,59
2024-06-25,57
2024-06-26,77
2024-06-27,0
2024-06-28,0
2024-06-29,0
2024-06-30,0
2024-07-01,0
2024-07-02,60
2024-07-03,0
2024-07-04,0
2024-07-05,74
2024-07-06,0
2024-07-07,0
2024-07-08,64
2024-07-09,0
2024-07-10,87
2024-07-11,0
2024-07-12,84
2024-07-13,0
2024-07-14,73
2024-07-15,0
2024-07-16,68
2024-07-17,65
2024-07-18,94
2024-07-19,73
2024-07-20,99
2024-07-21,0
2024-07-22,0
2024-07-23,100
2024-07-24,71
2024-07-25,0
2024-07-26,94
2024-07-27,0
2024-07-28,0
2024-07-29,100
2024-07-30,90
2024-07-31,0
2024-08-01,100
2024-08-02,72
2024-08-03,0
2024-08-04,89
2024-08-05,63
2024-08-06,85
2024-08-07,81
2024-08-08,90
2024-08-09,94
2024-08-10,0
2024-08-11,0
2024-08-12,0
2024-08-13,0
2024-08-14,0
2024-08-15,61
2024-08-16,0
2024-08-17,0
2024-08-18,0
2024-08-19,0
2024-08-20,87
2024-08-21,0
2024-08-22,0
2024-08-23,69
2024-08-24,60
2024-08-25,0
2024-08-26,58
2024-08-27,0
2024-08-28,0
2024-08-29,45
2024-08-30,0
2024-08-31,66
2024-09-01,64
2024-09-02,62
2024-09-03,63
2024-09-04,0
2024-09-05,0
2024-09-06,0
2024-09-07,0
2024-09-08,0
2024-09-09,0
2024-09-10,0
2024-09-11,81
2024-09-12,0
2024-09-13,0
2024-09-14,0
2024-09-15,0
2024-09-16,0
2024-09-17,0
2024-09-18,0
2024-09-19,0
2024-09-20,0
2024-09-21,0
2024-09-22,0
2024-09-23,64
2024-09-24,0
2024-09-25,64
2024-09-26,0
2024-09-27,69
2024-09-28,0
2024-09-29,73
2024-09-30,100
2024-10-01,0
2024-10-02,0
2024-10-03,60
2024-10-04,68
2024-10-05,0
2024-10-06,0
2024-10-07,66
2024-10-08,65
2024-10-09,94
2024-10-10,58
2024-10-11,77
2024-10-12,72
2024-10-13,0
2024-10-14,52
2024-10-15,0
2024-10-16,76
2024-10-17,58
2024-10-18,60
2024-10-19,0
2024-10-20,63
2024-10-21,62
2024-10-22,0
2024-10-23,0
2024-10-24,81
2024-10-25,0
2024-10-26,0
2024-10-27,100
2024-10-28,0
2024-10-29,0
2024-10-30,0
2024-10-31,0
2024-11-01,0
2024-11-02,0
2024-11-03,0
2024-11-04,49
2024-11-05,0
2024-11-06,60
2024-11-07,80
2024-11-08,81
2024-11-09,64
2024-11-10,45
2024-11-11,69
2024-11-12,71
2024-11-13,63
2024-11-14,75
2024-11-15,66
2024-11-16,58
2024-11-17,0
2024-11-18,36
2024-11-19,43
2024-11-20,50
2024-11-21,60
2024-11-22,71
2024-11-23,100
2024-11-24,65
2024-11-25,49
2024-11-26,0
2024-11-27,0
2024-11-28,44
2024-11-29,81
2024-11-30,41
2024-12-01,34
2024-12-02,31
2024-12-03,48
2024-12-04,34
2024-12-05,31
2024-12-06,52
2024-12-07,0
2024-12-08,55
2024-12-09,65
2024-12-10,70
2024-12-11,71
2024-12-12,86
2024-12-13,84
2024-12-14,84
2024-12-15,57
2024-12-16,100
2024-12-17,71
2024-12-18,76
2024-12-19,47
2024-12-20,57
2024-12-21,67
2024-12-22,78
2024-12-23,0
2024-12-24,49
2024-12-25,0
2024-12-26,49
2024-12-27,0
2024-12-28,53
2024-12-29,48
2024-12-30,48
2024-12-31,42
